172.18.0.1 - - [07/Jun/2026:11:39:11 +0000] "GET /swagger/?format=openapi HTTP/1.1" 200 35451 "http://127.0.0.1/swagger/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [07/Jun/2026:11:39:30 +0000] "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4260 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [16/Jun/2026:21:25:04 +0000] "GET /admin/ HTTP/1.1" 500 190979 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [16/Jun/2026:21:25:04 +0000] "GET /favicon.ico HTTP/1.1" 404 3179 "http://127.0.0.1/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [16/Jun/2026:21:25:08 +0000] "GET /admin/ HTTP/1.1" 500 191116 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [16/Jun/2026:21:32:13 +0000] "GET / HTTP/1.1" 400 59283 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
172.18.0.1 - - [17/Jun/2026:03:32:00 +0000] "GET /admin/ HTTP/1.1" 200 14563 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:00 +0000] "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 3538 "http://127.0.0.1/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:00 +0000] "GET /static/admin/js/theme.js HTTP/1.1" 200 1653 "http://127.0.0.1/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:00 +0000] "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441 "http://127.0.0.1/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:00 +0000] "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810 "http://127.0.0.1/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:00 +0000] "GET /static/admin/css/responsive.css HTTP/1.1" 200 16273 "http://127.0.0.1/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:00 +0000] "GET /static/admin/css/base.css HTTP/1.1" 200 23100 "http://127.0.0.1/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:00 +0000] "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063 "http://127.0.0.1/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:00 +0000] "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 593 "http://127.0.0.1/static/admin/css/base.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:00 +0000] "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 978 "http://127.0.0.1/static/admin/css/base.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:00 +0000] "GET /favicon.ico HTTP/1.1" 404 3179 "http://127.0.0.1/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:04 +0000] "GET /admin/tasks/responsetask/ HTTP/1.1" 200 18228 "http://127.0.0.1/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:04 +0000] "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:04 +0000] "GET /static/admin/js/core.js HTTP/1.1" 200 6208 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:04 +0000] "GET /static/admin/css/changelists.css HTTP/1.1" 200 7498 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:04 +0000] "GET /static/admin/js/actions.js HTTP/1.1" 200 8076 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:04 +0000] "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:04 +0000] "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:04 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:04 +0000] "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9777 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:04 +0000] "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:04 +0000] "GET /static/admin/js/filters.js HTTP/1.1" 200 978 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:04 +0000] "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:04 +0000] "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 593 "http://127.0.0.1/static/admin/css/base.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:04 +0000] "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 928 "http://127.0.0.1/static/admin/css/base.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:14 +0000] "POST /admin/tasks/responsetask/ HTTP/1.1" 200 12627 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:14 +0000] "GET /static/admin/js/cancel.js HTTP/1.1" 200 884 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:15 +0000] "POST /admin/tasks/responsetask/ HTTP/1.1" 302 0 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:16 +0000] "GET /admin/tasks/responsetask/ HTTP/1.1" 200 12908 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:16 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:32:16 +0000] "GET /static/admin/img/icon-yes-dark.svg HTTP/1.1" 200 558 "http://127.0.0.1/static/admin/css/base.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:36:14 +0000] "GET /admin/users/myuser/ HTTP/1.1" 200 15472 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:36:14 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/users/myuser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:36:17 +0000] "GET /admin/users/myuser/1/change/ HTTP/1.1" 200 30078 "http://127.0.0.1/admin/users/myuser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:36:17 +0000] "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586 "http://127.0.0.1/admin/users/myuser/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:36:17 +0000] "GET /static/admin/css/forms.css HTTP/1.1" 200 8831 "http://127.0.0.1/admin/users/myuser/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:36:17 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/users/myuser/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:36:17 +0000] "GET /static/admin/css/widgets.css HTTP/1.1" 200 11811 "http://127.0.0.1/static/admin/css/forms.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:36:17 +0000] "GET /static/admin/js/calendar.js HTTP/1.1" 200 9159 "http://127.0.0.1/admin/users/myuser/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:36:17 +0000] "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19698 "http://127.0.0.1/admin/users/myuser/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:36:17 +0000] "GET /static/admin/js/change_form.js HTTP/1.1" 200 606 "http://127.0.0.1/admin/users/myuser/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:36:17 +0000] "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1112 "http://127.0.0.1/static/admin/css/widgets.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:36:17 +0000] "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 805 "http://127.0.0.1/static/admin/css/widgets.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:36:23 +0000] "POST /admin/users/myuser/1/change/ HTTP/1.1" 302 0 "http://127.0.0.1/admin/users/myuser/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:36:23 +0000] "GET /admin/users/myuser/ HTTP/1.1" 200 15716 "http://127.0.0.1/admin/users/myuser/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:36:23 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/users/myuser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:43:53 +0000] "GET /admin/tasks/task/ HTTP/1.1" 200 20305 "http://127.0.0.1/admin/users/myuser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:43:53 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/tasks/task/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:43:57 +0000] "POST /admin/tasks/task/ HTTP/1.1" 200 11546 "http://127.0.0.1/admin/tasks/task/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:43:58 +0000] "POST /admin/tasks/task/ HTTP/1.1" 302 0 "http://127.0.0.1/admin/tasks/task/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:43:58 +0000] "GET /admin/tasks/task/ HTTP/1.1" 200 19807 "http://127.0.0.1/admin/tasks/task/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:43:58 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/tasks/task/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:51:45 +0000] "GET /admin/users/myuser/ HTTP/1.1" 200 15474 "http://127.0.0.1/admin/tasks/task/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:51:45 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/users/myuser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:51:48 +0000] "GET /admin/users/myuser/1/change/ HTTP/1.1" 200 30066 "http://127.0.0.1/admin/users/myuser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:51:48 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/users/myuser/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:52:07 +0000] "POST /admin/users/myuser/1/change/ HTTP/1.1" 302 0 "http://127.0.0.1/admin/users/myuser/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:52:07 +0000] "GET /admin/users/myuser/ HTTP/1.1" 200 15718 "http://127.0.0.1/admin/users/myuser/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:03:52:08 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/users/myuser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:02:27 +0000] "GET /admin/users/myuser/ HTTP/1.1" 200 15472 "http://127.0.0.1/admin/users/myuser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:02:27 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/users/myuser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:02:32 +0000] "GET /admin/tasks/task/ HTTP/1.1" 200 20317 "http://127.0.0.1/admin/users/myuser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:02:32 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/tasks/task/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:02:34 +0000] "GET /admin/tasks/task/11/change/ HTTP/1.1" 200 24691 "http://127.0.0.1/admin/tasks/task/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:02:34 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/tasks/task/11/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:02:43 +0000] "POST /admin/tasks/task/11/change/ HTTP/1.1" 302 0 "http://127.0.0.1/admin/tasks/task/11/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:02:43 +0000] "GET /admin/tasks/task/ HTTP/1.1" 200 20619 "http://127.0.0.1/admin/tasks/task/11/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:02:43 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/tasks/task/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:04:58 +0000] "GET /admin/tasks/responsetask/ HTTP/1.1" 200 15084 "http://127.0.0.1/admin/tasks/task/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:04:58 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:04:59 +0000] "GET /admin/tasks/category/ HTTP/1.1" 200 15212 "http://127.0.0.1/admin/tasks/responsetask/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:04:59 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/tasks/category/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:05:00 +0000] "GET /admin/users/myuser/ HTTP/1.1" 200 15472 "http://127.0.0.1/admin/tasks/category/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:05:00 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/users/myuser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:05:02 +0000] "GET /admin/tasks/task/ HTTP/1.1" 200 20315 "http://127.0.0.1/admin/users/myuser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:05:02 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 16820 "http://127.0.0.1/admin/tasks/task/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
172.18.0.1 - - [17/Jun/2026:04:06:09 +0000] "GET /admin/users/myuser/ HTTP/1.1" 200 15472 "http://127.0.0.1/admin/tasks/task/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
